id;veroeffentlicht;titel;auftraggeber;ort;wert_eur;frist;cpv;score;url
524239-2026;2026-07-28T22:00:00.000Z;Deutschland – Holzarbeiten – ESGM / Holzbau, Fenster, Dachabdichtung;Landratsamt Garmisch-Partenkirchen;Garmisch-Partenkirchen;;2026-09-17T07:00:00.000Z;45421132;63;https://ted.europa.eu/bg/notice/-/detail/524239-2026
524282-2026;2026-07-28T22:00:00.000Z;"Deutschland – Baufertigstellung – 24-006-FRR Bildungs- und Begegnungsstätte ""ROBBE"" / Neubau der Kita - Bauabschnitt 01";Gemeindevorstand Rodenbach;Rodenbach;;2026-08-26T09:00:00.000Z;45421141;63;https://ted.europa.eu/bg/notice/-/detail/524282-2026
524793-2026;2026-07-28T22:00:00.000Z;Deutschland – Bauarbeiten für Gebäude, die der Freizeitgestaltung, dem Sport, der Kultur, der Unterbringung und Verpflegung dienen – Neubau Kita Münster-Sarmsheim - Küchentechnische Anlagen;Ortsgemeinde Münster-Sarmsheim;Sarmsheim;;2026-08-28T08:00:00.000Z;45421151;63;https://ted.europa.eu/bg/notice/-/detail/524793-2026
525505-2026;2026-07-28T22:00:00.000Z;Deutschland – Reparatur und Wartung von elektrischen und mechanischen Einrichtungen in Gebäuden – Brandschutztüren;Technische Universität München;München;;2026-09-02T08:00:00.000Z;44221220 44221200 44221230 44221300;63;https://ted.europa.eu/bg/notice/-/detail/525505-2026
525814-2026;2026-07-28T22:00:00.000Z;Deutschland – Anstricharbeiten – 26E0105 Gästehaus der Landesregierung, Bastei Renovierung Modernisierung Optimierung Maler- und Lackierarbeiten;Landes Rheinland-Pfalz vertreten durch das Ministerium der Finanzen vertreten durch den Landesbetrieb Liegenschafts- und Baubetreuung Niederlassung Mainz;Mainz;;2026-08-31T08:00:00.000Z;45343100;63;https://ted.europa.eu/bg/notice/-/detail/525814-2026
522763-2026;2026-07-28T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern – LV 031A-2 Außentüren BA 2;Stadt Neusäß;Neusäß;14648.01;;45421100 45421130;60;https://ted.europa.eu/bg/notice/-/detail/522763-2026
522784-2026;2026-07-28T22:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – Temporäre Schutzwand und Gleisabdeckung, München Hbf, Gleis 26, Los 1 Gründung und Los 2 Stahlbau;DB InfraGO AG – Geschäftsbereich Personenbahnhöfe (Bukr 11);Berlin;0;;45223210;60;https://ted.europa.eu/bg/notice/-/detail/522784-2026
523234-2026;2026-07-28T22:00:00.000Z;Deutschland – Bau von Gefängnissen – Trockenbauarbeiten (21740102 / JVA FL / Sanierung des Haftbereichs);Land Schleswig-Holstein endvertreten durch Gebäudemanagement Schleswig-Holstein AöR;Lübeck;537234.66;;45421146;60;https://ted.europa.eu/bg/notice/-/detail/523234-2026
523525-2026;2026-07-28T22:00:00.000Z;Deutschland – Gipskartonarbeiten – Hebebrandstraße 1 - Trockenbau;SBH | Schulbau Hamburg;Hamburg;109045;;45421152;60;https://ted.europa.eu/bg/notice/-/detail/523525-2026
524055-2026;2026-07-28T22:00:00.000Z;Deutschland – Gipskartonarbeiten – Respekthaus, Trockenbauarbeiten;Stadt Hamm, Bauverwaltungsamt, Zentrales Beschaffungsmanagement;Hamm;110536.7;;45421141 45421146;60;https://ted.europa.eu/bg/notice/-/detail/524055-2026
524335-2026;2026-07-28T22:00:00.000Z;Deutschland – Organisation von Festivals – Kosmos Festival 2026 / Lose 1-4;Stadt Chemnitz;Chemnitz;151496.23;;44221310;60;https://ted.europa.eu/bg/notice/-/detail/524335-2026
524540-2026;2026-07-28T22:00:00.000Z;Deutschland – Metallbauarbeiten – Respekthaus, Metallbauarbeiten;Stadt Hamm, Bauverwaltungsamt, Zentrales Beschaffungsmanagement;Hamm;107604.98;;44221200 44221220 44221300 45421131 45421148;60;https://ted.europa.eu/bg/notice/-/detail/524540-2026
525069-2026;2026-07-28T22:00:00.000Z;Deutschland – Einbau von abgehängten Decken – Gesamtsanierung Stadthalle Görlitz | Los 43 - Deckensegel Großer Saal | Offenes Verfahren gemäß § 3 Nr. 1 VOB/A EU;Stadtverwaltung Görlitz;Görlitz;97589.52;;45421146;60;https://ted.europa.eu/bg/notice/-/detail/525069-2026
526205-2026;2026-07-28T22:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – Temporäre Schutzwand und Gleisabdeckung, München Hbf, Gleis 26, Los 1 Gründung und Los 2 Stahlbau;DB InfraGO AG – Geschäftsbereich Personenbahnhöfe (Bukr 11);Berlin;0;;45223210;60;https://ted.europa.eu/bg/notice/-/detail/526205-2026
526212-2026;2026-07-28T22:00:00.000Z;Deutschland – Fassadenarbeiten – Erweiterung der Berufsschule München Land mit Neubau einer Sporthalle und Wohnungen VE304 - Fassadenarbeiten Fenster;Landratsamt München - Zentrale Vergabestelle und Einkauf;München;1;;44221000 45421145 44221120 44221200;60;https://ted.europa.eu/bg/notice/-/detail/526212-2026
522995-2026;2026-07-28T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern – Gymnasium Füssen - Holz-Fensterarbeiten;Landkreis Ostallgäu;Marktoberdorf;;;45421130;48;https://ted.europa.eu/bg/notice/-/detail/522995-2026
524056-2026;2026-07-28T22:00:00.000Z;Deutschland – Einbau von Türen – Innentüren - Neubau einer 8-gruppigen Kindertagesstätte in Piesbach;Gemeinde Nalbach;Nalbach;;;45421131;48;https://ted.europa.eu/bg/notice/-/detail/524056-2026
524637-2026;2026-07-28T22:00:00.000Z;Deutschland – Installation von Einbaumöbeln – Tischlerarbeiten;Stadt Köln, Amt für Recht, Vergabe und Versicherungen;Köln;;;45421153;48;https://ted.europa.eu/bg/notice/-/detail/524637-2026
525380-2026;2026-07-28T22:00:00.000Z;Deutschland – Einbau von Türen – LV 031C-2 Stahlblechtüren BA 2;Stadt Neusäß;Neusäß;53695;;45421131 45421130;40;https://ted.europa.eu/bg/notice/-/detail/525380-2026
526040-2026;2026-07-28T22:00:00.000Z;Deutschland – Einbau von Trennwänden – Harksheider Straße 70 - Trennvorhang;SBH | Schulbau Hamburg;Hamburg;46045;;45421141 45421152;40;https://ted.europa.eu/bg/notice/-/detail/526040-2026
519611-2026;2026-07-27T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Türen-, Fenster- und Verglasungsarbeiten Holz-Alu;Gemeinde Fronhausen;Fronhausen;195630;2026-09-01T09:15:00.000Z;45421100;95;https://ted.europa.eu/bg/notice/-/detail/519611-2026
519248-2026;2026-07-27T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Tischlerarbeiten - Innentüren DIN 18355;Stadt Rosenheim;Rosenheim;;2026-09-04T07:30:00.000Z;45421100;83;https://ted.europa.eu/bg/notice/-/detail/519248-2026
519526-2026;2026-07-27T22:00:00.000Z;Deutschland – Einbau von Türen – SN-3031-0003_Bogenhausen 1.BA;Münchner Wohnen GmbH;München;;2026-08-28T07:00:00.000Z;45421100 45421131;83;https://ted.europa.eu/bg/notice/-/detail/519526-2026
519840-2026;2026-07-27T22:00:00.000Z;Deutschland – Bauarbeiten – Lieferung und Montage von Trennvorhängen inklusive Unterkonstruktion;Landeshauptstadt München, Baureferat;München;;2026-09-02T08:10:00.000Z;45223210 45421141;83;https://ted.europa.eu/bg/notice/-/detail/519840-2026
520828-2026;2026-07-27T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Sanierung GGS Bergstraße Alt-Wetter - Fenster und Türen;Stadt Wetter (Ruhr);Wetter (Ruhr);;2026-08-14T08:00:00.000Z;45421100 45421110 45421130 45421111 45421112 45421131 45421132;83;https://ted.europa.eu/bg/notice/-/detail/520828-2026
520953-2026;2026-07-27T22:00:00.000Z;Deutschland – Transportmittel und Erzeugnisse für Verkehrszwecke – Beschaffung von mobilen Fahrzeugsicherheitsbarrieren mit Zubehör für die Landeshauptstadt Magdeburg für den wiederkehrenden temporären Einsatz bei Veranstaltungen;Landeshauptstadt Magdeburg, Die Oberbürgermeisterin;Magdeburg;;2026-08-11T06:00:00.000Z;34928310;68;https://ted.europa.eu/bg/notice/-/detail/520953-2026
521093-2026;2026-07-27T22:00:00.000Z;Deutschland – Rohbauarbeiten – Rohbauarbeiten;Robert-Bosch-Krankenhaus GmbH;Stuttgart;;2026-08-27T07:30:00.000Z;45223210;83;https://ted.europa.eu/bg/notice/-/detail/521093-2026
521425-2026;2026-07-27T22:00:00.000Z;Deutschland – Installation von Zäunen, Geländern und Sicherheitseinrichtungen – TPB.336.01 Vereinzelungsanlagen;Deutsches Museum von Meisterwerken der Naturwissenschaft und Technik (AdöR);München;;2026-08-10T12:00:00.000Z;45340000;68;https://ted.europa.eu/bg/notice/-/detail/521425-2026
521167-2026;2026-07-27T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Metallbauarbeiten Haus 1b und Haus 3;Handwerkskammer Dortmund;Dortmund;893525.93;;45421100 44221000;80;https://ted.europa.eu/bg/notice/-/detail/521167-2026
521813-2026;2026-07-27T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – 43 Neubau städtische Sporthalle Turnstraße - Los 19.4 Schreiner - Innentüren;Stadt Pirmasens - Zentrale Vergabestelle;Pirmasens;129973;;45421100 45421000;80;https://ted.europa.eu/bg/notice/-/detail/521813-2026
520124-2026;2026-07-27T22:00:00.000Z;Deutschland – Einbau von Trennwänden – DLR Standort Braunschweig: Neubau Gebäude 112, Systemtrennwände (26-0243_B);Deutsches Zentrum für Luft- und Raumfahrt e. V.;Braunschweig;449803.04;2026-08-31T07:30:00.000Z;45421141;75;https://ted.europa.eu/bg/notice/-/detail/520124-2026
521791-2026;2026-07-27T22:00:00.000Z;Deutschland – Bauarbeiten – KinderCampus Mutterstadt - Los 28 - (Groß-)Küchentechnische Anlagen;Gemeinde Mutterstadt;Mutterstadt;371026.4;2026-08-18T08:00:00.000Z;45421151;75;https://ted.europa.eu/bg/notice/-/detail/521791-2026
519663-2026;2026-07-27T22:00:00.000Z;Deutschland – Bauarbeiten – VE18_Tischlerarbeiten (Einbaumöbel)_Generalsanierung Grundschule Rain;Stadt Rain für Schulverband Rain (Grundschule);Rain;;2026-08-31T08:00:00.000Z;45421151 45421152 45421153;63;https://ted.europa.eu/bg/notice/-/detail/519663-2026
520844-2026;2026-07-27T22:00:00.000Z;Deutschland – Installation von Einbauküchen – ELCH Vollküche, Bau und Montage;Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord c/o STATTBAU Stadtentwicklungsgesellschaft mbH;Berlin;;2026-09-10T09:00:00.000Z;45421151;63;https://ted.europa.eu/bg/notice/-/detail/520844-2026
520986-2026;2026-07-27T22:00:00.000Z;Deutschland – Gipskartonarbeiten – Erweiterung der Berufsschule München Land mit Neubau einer Sporthalle und Wohnungen VE309 - Trockenbauarbeiten;Landratsamt München - Zentrale Vergabestelle und Einkauf;München;;2026-09-07T08:00:00.000Z;45421146;63;https://ted.europa.eu/bg/notice/-/detail/520986-2026
521540-2026;2026-07-27T22:00:00.000Z;Deutschland – Metallbauarbeiten – Metallbau- und Schlosserarbeiten;Landeshauptstadt München, Baureferat;München;;2026-08-27T09:20:00.000Z;45341000;63;https://ted.europa.eu/bg/notice/-/detail/521540-2026
522211-2026;2026-07-27T22:00:00.000Z;Deutschland – Installation von Trennwänden – Sanierung Realschule - BA4 - Systemtrennwandelemente;Stadtverwaltung Balingen;Balingen;;2026-09-08T09:00:00.000Z;45421152;63;https://ted.europa.eu/bg/notice/-/detail/522211-2026
520200-2026;2026-07-27T22:00:00.000Z;Deutschland – Bauarbeiten für Brücken, Tunnel, Schächte und Unterführungen – Neubau Historisches Rathaus Gronau - Fenster- und Fassadenarbeiten;Stadt Gronau (Westf.);Gronau;1726106;;45421130 45421132;60;https://ted.europa.eu/bg/notice/-/detail/520200-2026
520286-2026;2026-07-27T22:00:00.000Z;Deutschland – Bauarbeiten – 26E10146 - Behördenhaus Braunschweig, Husarenstraße 75, Errichtung Kinder- und Jugendtheater - Tischlerarbeiten - Einbaumöbel;Land Niedersachsen vertreten durch das Staatliche Baumanagement Niedersachsen;Braunschweig;297735;;45421000 45421153;60;https://ted.europa.eu/bg/notice/-/detail/520286-2026
520757-2026;2026-07-27T22:00:00.000Z;"Deutschland – Bauarbeiten für Schulgebäude – Landesschule Pforta - Sanierung Schulgebäude, 2. TM Zentrales Schulgebäude; Teil 2 - Los 15 - Trockenbau Allgemein und Akustikmaßnahmen (SHL 133-25)";Landesbetrieb Bau- und Liegenschaftsmanagement Sachsen-Anhalt (BLSA);Magdeburg;338285.91;;45343100;60;https://ted.europa.eu/bg/notice/-/detail/520757-2026
520941-2026;2026-07-27T22:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – Stahlbau Signalausleger und Signalbrücke ESTW Kassel;DB InfraGO AG – Geschäftsbereich Fahrweg (Bukr 16);Frankfurt Main;0;;45223210;60;https://ted.europa.eu/bg/notice/-/detail/520941-2026
521000-2026;2026-07-27T22:00:00.000Z;"Deutschland – Bauarbeiten für Schulgebäude – Landesschule Pforta - Sanierung Schulgebäude, 2. TM Zentrales Schulgebäude; Teil 2 Schule - Los 12 - TIschlerarbeiten Holzfenster Neubau (SHL 312-25)";Landesbetrieb Bau- und Liegenschaftsmanagement Sachsen-Anhalt (BLSA);Magdeburg;274497.99;;45421132;60;https://ted.europa.eu/bg/notice/-/detail/521000-2026
519495-2026;2026-07-27T22:00:00.000Z;Deutschland – Installation von Elektroanlagen – Ertüchtigung Flughafentunnel B312 - Technische Ausrüstung - LOS2 Brandbekämpfungsanlage;Flughafen Stuttgart GmbH;Stuttgart;;;45343100 45343000;48;https://ted.europa.eu/bg/notice/-/detail/519495-2026
520219-2026;2026-07-27T22:00:00.000Z;Deutschland – Bauarbeiten – Lieferung und Montage von Sanitärtrennwänden;Landeshauptstadt München, Baureferat;München;;2026-08-04T11:40:00.000Z;45421000 45421152;48;https://ted.europa.eu/bg/notice/-/detail/520219-2026
522203-2026;2026-07-27T22:00:00.000Z;Deutschland – Einbau von abgehängten Decken – Neubau FWGH-Bracht - Trockenbau;Gemeinde Brüggen;Brüggen;;2026-08-06T08:00:00.000Z;45421146;48;https://ted.europa.eu/bg/notice/-/detail/522203-2026
521343-2026;2026-07-27T22:00:00.000Z;Deutschland – Einbau von Trennwänden – KBS Campus, hier: Glastrennwände;Deutsche Rentenversicherung Knappschaft-Bahn-See;Bochum;0.01;;45421141;40;https://ted.europa.eu/bg/notice/-/detail/521343-2026
517693-2026;2026-07-26T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Türen-, Fenster-, Metallbau- und Verglasungsarbeiten;Gemeinde Fronhausen;Fronhausen;116950;2026-09-01T10:00:00.000Z;45421100;95;https://ted.europa.eu/bg/notice/-/detail/517693-2026
518795-2026;2026-07-26T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Türen-, Fenster- und Verglasungsarbeiten Holz-Alu;Gemeinde Fronhausen;Fronhausen;195630;2026-09-01T09:15:00.000Z;45421100;95;https://ted.europa.eu/bg/notice/-/detail/518795-2026
515649-2026;2026-07-26T22:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – Zoo Krefeld Orang-Utan Anlage (BA.2) | Stahlbauarbeiten / Netzkonstruktion;Zoo Krefeld gGmbH;Krefeld;;2026-09-03T10:00:00.000Z;45223210;83;https://ted.europa.eu/bg/notice/-/detail/515649-2026
515901-2026;2026-07-26T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Fenster und Aussentüren, Sonnenschutz;Gemeinde Reiskirchen;Reiskirchen;;2026-08-24T10:00:00.000Z;45421100 45421110 45421130 45421000;83;https://ted.europa.eu/bg/notice/-/detail/515901-2026
516027-2026;2026-07-26T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Holztüren (VE033), CVK, DHZC;Charité - Universitätsmedizin Berlin;Berlin;;2026-08-12T08:00:00.000Z;45421100;68;https://ted.europa.eu/bg/notice/-/detail/516027-2026
516169-2026;2026-07-26T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Rohrrahmentüren (VE035), CVK, DHZC;Charité - Universitätsmedizin Berlin;Berlin;;2026-08-12T08:00:00.000Z;45421100;68;https://ted.europa.eu/bg/notice/-/detail/516169-2026
516426-2026;2026-07-26T22:00:00.000Z;Deutschland – Bau von Grundschulen – Grundschule Wittenburg 2. BA - Mensa und Bestandsgebäude 10 Lose;Stadt Wittenburg;Wittenburg;;2026-09-03T11:00:00.000Z;45421100 45421160 45421131 45421132 45421143 45421141 45421146 45343000;83;https://ted.europa.eu/bg/notice/-/detail/516426-2026
517575-2026;2026-07-26T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Zeppelinstr. 16-40 in Aachen - Modernisierung der WohnanlageSchreinerarbeiten;Stadt Aachen - Zentrale Vergabestelle FB60/300;Aachen;;2026-08-25T08:09:00.000Z;45421100;83;https://ted.europa.eu/bg/notice/-/detail/517575-2026
517645-2026;2026-07-26T22:00:00.000Z;Deutschland – Metallbauarbeiten – Metallbauarbeiten Geb 17;Staatliches Bauamt Schweinfurt;Schweinfurt;;2026-08-12T07:06:00.000Z;45421100;68;https://ted.europa.eu/bg/notice/-/detail/517645-2026
518048-2026;2026-07-26T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – KGHS - Systemtrennwände und Türen;Landratsamt Reutlingen, 13/2 Facility Management;Reutlingen;;2026-08-25T08:30:00.000Z;45421100 45421141;83;https://ted.europa.eu/bg/notice/-/detail/518048-2026
518131-2026;2026-07-26T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Metalltüren (VE034), CVK, DHZC;Charité - Universitätsmedizin Berlin;Berlin;;2026-08-12T08:00:00.000Z;45421100;68;https://ted.europa.eu/bg/notice/-/detail/518131-2026
518202-2026;2026-07-26T22:00:00.000Z;Deutschland – Metallbauarbeiten – Metallbauarbeiten Geb 18;Staatliches Bauamt Schweinfurt;Schweinfurt;;2026-08-12T07:09:00.000Z;45421100;68;https://ted.europa.eu/bg/notice/-/detail/518202-2026
519181-2026;2026-07-26T22:00:00.000Z;"Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Freiherr-vom-Stein-Gymnasium, Ringstraße 69, 32257 Bünde; Erweiterung, Metallbau- und Verglasungsarbeiten";Kommunalbetriebe Bünde - Anstalt des öffentlichen Rechts (AöR) -;Bünde;;2026-08-11T09:20:00.000Z;45421100 44221200 45421140;68;https://ted.europa.eu/bg/notice/-/detail/519181-2026
517329-2026;2026-07-26T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Campus Handwerk - Metall-Glas-Elemente;Handwerkskammer Halle (Saale);Halle (Saale);1272954.72;;45421100 45421130 45421131 45421132;80;https://ted.europa.eu/bg/notice/-/detail/517329-2026
518228-2026;2026-07-26T22:00:00.000Z;Deutschland – Bauliche Anlagen – Max-Planck-Forschungsstelle für die Wissenschaft der Pathogene, Neubau und Umbau: Stahlbau;Max-Planck-Gesellschaft Abt.III;München;314762.75;;45223210;80;https://ted.europa.eu/bg/notice/-/detail/518228-2026
516916-2026;2026-07-26T22:00:00.000Z;Deutschland – Bau von Gefängnissen – JVA WÜ, Neubau Anstaltsküche;Staatliches Bauamt Würzburg;Würzburg;;;45421100 45421141 45421146 45421000 45421150 45421140;68;https://ted.europa.eu/bg/notice/-/detail/516916-2026
518130-2026;2026-07-26T22:00:00.000Z;Deutschland – Einbau von Türen – Neubau Kurparkrandbebauung - Schreinerarbeiten: Innentüren;Ahrtal Marketing GmbH als Sanierungsträger für die Stadt Bad Neuenahr-Ahrweiler;Bad Neuenahr-Ahrweiler;;2026-08-03T08:00:00.000Z;45421100 45421131 44221200;68;https://ted.europa.eu/bg/notice/-/detail/518130-2026
518254-2026;2026-07-26T22:00:00.000Z;Deutschland – Metallbauarbeiten – SEP GS Schützenstraße - Sanierung und Erweiterung - Metallbau- und Beschlagarbeiten / Innentüren (Alu-Rahmen u. -Zargen);Stadt Solingen;Solingen;;2026-08-06T08:00:00.000Z;45421160 45421120 45421131;68;https://ted.europa.eu/bg/notice/-/detail/518254-2026
518506-2026;2026-07-26T22:00:00.000Z;Deutschland – Bauarbeiten – Aus-/Einglasen Glasaustausch, Türen, Fenster + Metallbauarbeiten - - Digitale Pathologie, Modulbau;Universitätsklinikum Aachen AöR;Aachen;;;45421100;68;https://ted.europa.eu/bg/notice/-/detail/518506-2026
519016-2026;2026-07-26T22:00:00.000Z;Deutschland – Abdichtungs- und Dämmarbeiten – GTL-LV 21: Prall- und Akustikwände Schulsporthalle;Gemeinde Limbach;Limbach;;;44221000 45421141;68;https://ted.europa.eu/bg/notice/-/detail/519016-2026
516800-2026;2026-07-26T22:00:00.000Z;Deutschland – Gipskartonarbeiten – Neubau Kindertagesstätte mit Mensa Malschenberg - Trockenbauarbeiten;Stadtverwaltung Rauenberg;Rauenberg;;2026-08-24T08:00:00.000Z;45421141 45421146;63;https://ted.europa.eu/bg/notice/-/detail/516800-2026
