id;veroeffentlicht;titel;auftraggeber;ort;wert_eur;frist;cpv;score;url
447978-2026;;Deutschland – Gebäudereinigung – IGM 26E1002 - Staatliches Baumanagement Braunschweig, Fachbereich Gebäudemanagement - Behördenzentrum Lüneburg, Auf der Hude 2 - Unterhalts- und Glasreinigung;Land Niedersachsen vertreten durch das Staatliche Baumanagement Niedersachsen;Braunschweig;886720;2026-08-11T07:30:00.000Z;90911200 90911300;95;https://ted.europa.eu/bg/notice/-/detail/447978-2026
449628-2026;;Deutschland – Reinigungsdienste – Unterhalts-, Grund- und Sonderreinigung (Los 1) sowie Glas- und Rahmenreinigung (Los 2) in der Liegenschaft des BMWE am Dienstsitz Bonn;Bundesministerium für Wirtschaft und Energie;Berlin;3024000;2026-08-06T21:59:00.000Z;90910000 90911200 90919200 90911300 90919100;95;https://ted.europa.eu/bg/notice/-/detail/449628-2026
467987-2026;;Deutschland – Wohnungs-, Gebäude- und Fensterreinigung – Reinigungsleistung in Objekten der Sennegemeinde Hövelhof;Sennegemeinde Hövelhof;Hövelhof;1011000;2026-08-06T08:00:00.000Z;90911000;95;https://ted.europa.eu/bg/notice/-/detail/467987-2026
469202-2026;;Deutschland – Reinigungsdienste – Unterhalts- und Grundreinigung in 73 städtischen Objekten 2027;Stadt Sindelfingen;Böblingen;11819537;2026-08-17T07:59:00.000Z;90910000;95;https://ted.europa.eu/bg/notice/-/detail/469202-2026
476515-2026;;Deutschland – Gebäudereinigung – Unterhaltsreinigung der Büroflächen ab 2027;Verbraucherzentrale Bundesverband e.V.;Berlin;217000;2026-08-17T10:00:00.000Z;90911200 90910000 90911300;95;https://ted.europa.eu/bg/notice/-/detail/476515-2026
479431-2026;;Deutschland – Gebäudereinigung – Grund- und Veranstaltungsreinigung der Sparkassen-Arena in Bernau bei Berlin;Stadt Bernau bei Berlin;Bernau bei Berlin;291600;2026-08-10T07:00:00.000Z;90911200;95;https://ted.europa.eu/bg/notice/-/detail/479431-2026
496848-2026;;Deutschland – Reinigungsdienste – Casinoreinigung;Deutsche Welle, Standort Bonn;Bonn;917250.88;2026-08-19T08:00:00.000Z;90910000;95;https://ted.europa.eu/bg/notice/-/detail/496848-2026
498680-2026;;Deutschland – Reinigungsdienste – Industriereinigung MHKW;Technische Werke Ludwigshafen am Rhein AG;Ludwigshafen;2400000;2026-08-16T21:59:00.000Z;90910000;95;https://ted.europa.eu/bg/notice/-/detail/498680-2026
512256-2026;;Deutschland – Reinigungsdienste – PRO-2880457089 - Provision of Cleaning Services all buildings;European Central Bank;Frankfurt am Main;16500000;2026-08-27T10:00:00.000Z;90910000;95;https://ted.europa.eu/bg/notice/-/detail/512256-2026
431960-2026;;Deutschland – Gebäudereinigung – Offenes Verfahren (EU-weit) zur Vergabe von Gebäudereinigungsleistungen (Unterhaltsreinigung) für mehrere Liegenschaften in Bayern (Niederbayern) - VOEK 070-26;Bundesanstalt für Immobilienaufgaben;Bonn;;2026-08-11T07:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/431960-2026
436703-2026;;Deutschland – Gebäudereinigung – UHR Günderrodeschule;Stadt Frankfurt am Main, Amt für Bau und Immobilien;Frankfurt am Main;;2026-08-25T10:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/436703-2026
436808-2026;;Deutschland – Gebäudereinigung – Reinigungsdienstleistungen im EWE Konzern;EWE AG;Oldenburg;;2036-12-31T11:00:00.000Z;90911200 90910000;83;https://ted.europa.eu/bg/notice/-/detail/436808-2026
437769-2026;;Deutschland – Gebäudereinigung – Abschluss eines Rahmenvertrages über die Unterhaltsreinigung in der Unteroffizier-Friederike-Krüger-Kaserne, 2026/1488 Sch;Bundeswehr-Dienstleistungszentrum Munster;Munster;;2026-08-31T11:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/437769-2026
438323-2026;;Deutschland – Gebäudereinigung – Offenes Verfahren (EU-weit) zur Vergabe von Gebäudereinigungsleistungen (Unterhaltsreinigungsleistungen) für mehrere Liegenschaften in Passau - VOEK 069-26;Bundesanstalt für Immobilienaufgaben;Bonn;;2026-08-11T07:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/438323-2026
439431-2026;;Deutschland – Gebäudereinigung – Laufende Innen-, Grund-, Glas- und Kehrreinigung in der Grund- und Mittelschule und Kinderhort, Sperberstr. 85 und Mittagsbetreuung in der Langobardenstr. 15, 90459 Nürnberg;Stadt Nürnberg - Zentrale Dienste;Nürnberg;;2026-08-10T21:59:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/439431-2026
440357-2026;;Deutschland – Gebäudereinigung – Unterhalts- sowie Glas- und Rahmenreinigung für das FA Würzburg mit der ASt Ochsenfurt;Freistaat Bayern vertreten durch das Bayerische Landesamt für Steuern - Zentrale Vergabestelle -;München;;2026-08-05T08:00:00.000Z;90911200 90911300;83;https://ted.europa.eu/bg/notice/-/detail/440357-2026
445792-2026;;Deutschland – Gebäudereinigung – Offenes Verfahren (EU-weit) zur Vergabe von Gebäudereinigungsleistungen (Unterhalts- und Glasreinigungsleistungen) für die Bundespolizei in Puttgarden (Fehmarn) VOEK 322-26;Bundesanstalt für Immobilienaufgaben;Bonn;;2026-08-24T07:00:00.000Z;90911200 90911300;83;https://ted.europa.eu/bg/notice/-/detail/445792-2026
448122-2026;;Deutschland – Gebäudereinigung – Objektreinigungen im Stadtteil Neckarstadt West - Teil 1;Stadt Mannheim - Fachbereich Bau- und Immobilienmanagement;Mannheim;;2026-08-11T08:15:00.000Z;90911200 90911300;83;https://ted.europa.eu/bg/notice/-/detail/448122-2026
448199-2026;;Deutschland – Gebäudereinigung – WEG - Unterhalts-, Glas- und Rahmenreinigung;Wirtschaftsentwicklungsgesellschaft Bochum mbH;Bochum;;2026-08-20T09:00:00.000Z;90911200 90911000 90919200 90910000 90911300;83;https://ted.europa.eu/bg/notice/-/detail/448199-2026
453285-2026;;Deutschland – Gebäudereinigung – UHR Schule am Ried;Stadt Frankfurt am Main, Amt für Bau und Immobilien;Frankfurt am Main;;2026-08-11T10:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/453285-2026
454392-2026;;Deutschland – Gebäudereinigung – RV Gebäudereinigung StOBereich Leer_Ramsloh 6003073293-BwDLZ Leer;Bundeswehr-Dienstleistungszentrum Leer;Leer;;2026-08-12T11:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/454392-2026
456715-2026;;Deutschland – Gebäudereinigung – Unterhaltsreinigung Finanzamt in Lauterbach;Land Hessen, vertreten durch das Hessische Competence Center -Beschaffungen-;Wiesbaden;;2026-08-06T10:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/456715-2026
457302-2026;;Deutschland – Reinigungsdienste – Unterhaltsreinigung - TGO Technologie- und Gründerzentrum Oldenburg GmbH;TGO Technologie- und Gründerzentrum Oldenburg GmbH;Oldenburg;;2026-08-06T08:00:00.000Z;90910000 90911000 90911200;83;https://ted.europa.eu/bg/notice/-/detail/457302-2026
457898-2026;;Deutschland – Gebäudereinigung – IGM26E580018: PI Verden/Osterholz - Unterhaltsreinigung;Staatliches Baumanagement Region Nord-West;Bad Iburg;;2026-08-05T07:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/457898-2026
458002-2026;;Deutschland – Gebäudereinigung – RV Gebäudereinigung StOBereich Weener_Emden 6003073292-BwDLZ Leer;Bundeswehr-Dienstleistungszentrum Leer;Leer;;2026-08-12T11:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/458002-2026
461152-2026;;Deutschland – Gebäudereinigung – Gebäudereinigungsleistungen für das Landratsamt und die Gemeinschaftsunterkünfte in acht Losen;Kreis Weimarer Land;Apolda;;2026-08-10T08:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/461152-2026
462941-2026;;Deutschland – Gebäudereinigung – OV PDI & IZW Unterhaltsreinigung;Forschungsverbund Berlin e.V.;Berlin;;2026-08-17T09:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/462941-2026
463288-2026;;Deutschland – Gebäudereinigung – Gebäudereinigung Wasserwirtschaftsamt München;Wasserwirtschaftsamt München - Vergabestelle;München;;2026-08-06T10:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/463288-2026
463329-2026;;Deutschland – Bauarbeiten für Schulgebäude – 3220 Baureinigung;Zweckverband Staatliche weiterführende Schulen im Südosten des Landkreises München (Schulzweckverband Südost);Neubiberg;;2026-08-11T08:30:00.000Z;90910000 90911300 90911200 90911000;83;https://ted.europa.eu/bg/notice/-/detail/463329-2026
463475-2026;;Deutschland – Gebäudereinigung – UHR Archäologisches Museum + Kaiserpfalz;Stadt Frankfurt am Main, Amt für Bau und Immobilien;Frankfurt am Main;;2026-08-25T10:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/463475-2026
464250-2026;;Deutschland – Gebäudereinigung – Offenes Verfahren (EU-weit) zur Vergabe von Gebäudereinigungsleistungen (Unterhalts- und Glasreinigungsleistungen) für Bundesliegenschaften in Frankfurt am Main, Offenbach am Main, Bingen am Rhein und Langen, VOEK 158-26;Bundesanstalt für Immobilienaufgaben;Bonn;;2026-08-10T07:00:00.000Z;90911200 90911300;83;https://ted.europa.eu/bg/notice/-/detail/464250-2026
464426-2026;;Deutschland – Gebäudereinigung – EU-weite Vergabe im offenen Verfahren für die Unterhaltsreinigung des SZ Saarn (sanierter Altbau der Gesamtschule und Berufskolleg);Stadt Mülheim an der Ruhr;Mülheim an der Ruhr;;2026-08-13T08:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/464426-2026
465125-2026;;Deutschland – Fensterreinigung – Glas- und Rahmenreinigung in diversen Gebäuden der Technischen Universität Berlin in drei Losen;Technische Universität Berlin;Berlin;;2026-08-06T09:00:00.000Z;90911300;83;https://ted.europa.eu/bg/notice/-/detail/465125-2026
465159-2026;;Deutschland – Dienstleistungen des Sozialwesens – Betrieb einer städtischen Flüchtlingsunterkunft - Mecklenheidestr. 27 C -;Landeshauptstadt Hannover - Fachbereich Gesellschaftliche Teilhabe;Hannover;;2026-08-20T07:00:00.000Z;90911100;83;https://ted.europa.eu/bg/notice/-/detail/465159-2026
465188-2026;;Deutschland – Reinigungsdienste – Gebäudereinigung - Universität Leipzig, Burgstraße 21/23 (2.UG-5.OG) - Beginn 01.12.2026;Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale, Zentralstelle Vergabe- und Vertragsmanagement;Dresden;;2026-08-18T07:00:00.000Z;90910000;83;https://ted.europa.eu/bg/notice/-/detail/465188-2026
465366-2026;;Deutschland – Gebäudereinigung – Gebäudereinigung Landkreises Elbe-Elster;Landkreis Elbe-Elster;Herzberg/Elster;;2026-08-06T21:59:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/465366-2026
466255-2026;;Deutschland – Büro-, Schul- und Büroausstattungsreinigung – 20260302-3306_Mietservice für Schmutzfangmatten;Bezirksamt Reinickendorf von Berlin;Berlin;;2026-08-07T07:00:00.000Z;90919000;83;https://ted.europa.eu/bg/notice/-/detail/466255-2026
466444-2026;;Deutschland – Gebäudereinigung – Ausschreibung Gebäudereinigung - Gemeinde Eichenau;Gemeinde Eichenau;Eichenau;;2026-08-11T08:00:00.000Z;90911200 90910000 90919300;83;https://ted.europa.eu/bg/notice/-/detail/466444-2026
467281-2026;;Deutschland – Gebäudereinigung – Unterhaltsreinigungsleistungen für die Büroflächen des IQWiG;Stiftung für Qualität und Wirtschaftlichkeit im Gesundheitswesen;Köln;;2026-08-06T10:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/467281-2026
467927-2026;;Deutschland – Reinigungs- und Hygienedienste – Reinigungsdienstleistungen für den Klinikneubau, Bauteil 6.1 des Klinikum Fürths;Klinikum Fürth;Fürth;;2026-08-05T21:59:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/467927-2026
467957-2026;;Deutschland – Wohnungs-, Gebäude- und Fensterreinigung – Unterhalts- und Glasreinigung PI Passau;Polizeipräsidium Niederbayern;Straubing;;2026-08-23T10:00:00.000Z;90911000;83;https://ted.europa.eu/bg/notice/-/detail/467957-2026
468180-2026;;Deutschland – Gebäudereinigung – Offenes Verfahren (EU-weit) zur Vergabe von Gebäudereinigungsleistungen (Unterhaltsreinigung) für drei Liegenschaften in Rosenheim und Bad Endorf, VOEK 066-26;Bundesanstalt für Immobilienaufgaben;Bonn;;2026-08-12T07:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/468180-2026
470007-2026;;Deutschland – Reinigungsdienste – ZV - Verein Sonderpädagogik - Unterhalts-, Grund- und Glasreinigung private Förderzentren;Verein Sonderpädagogik für Kinder im Coburger Land e.V.;Coburg;;2026-08-05T07:00:00.000Z;90910000;83;https://ted.europa.eu/bg/notice/-/detail/470007-2026
470011-2026;;Deutschland – Gebäudereinigung – Unterhaltsreinigung (ohne Glas) Gereon-Kaserne, Köln;Bundeswehr-Dienstleistungszentrum Köln;Köln;;2026-08-26T11:00:00.000Z;90911200 90911100;83;https://ted.europa.eu/bg/notice/-/detail/470011-2026
471097-2026;;Deutschland – Gebäudereinigung – Gebäudereinigung Grete-Weil-Str. 32;Landeshauptstadt München, Direktorium, Vergabestelle 1, SG 1;München;;2026-08-13T21:59:00.000Z;90911200 90911300;83;https://ted.europa.eu/bg/notice/-/detail/471097-2026
471313-2026;;Deutschland – Gebäudereinigung – Sporthalle Steinrausch Unterhaltsreinigung mit 1 x jährl. Grundreinigung;Kreisstadt Saarlouis;Saarlouis;;2026-08-10T08:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/471313-2026
471527-2026;;Deutschland – Gebäudereinigung – Gebäudereinigung Landkreises Elbe-Elster;Landkreis Elbe-Elster;Herzberg/Elster;;2026-08-06T21:59:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/471527-2026
472413-2026;;Deutschland – Reinigung von Unterkünften – Gebäudereinigung von Gemeinschaftsunterkünften;Landeshauptstadt München, Direktorium, Vergabestelle 1, SG 1;München;;2026-09-21T21:59:00.000Z;90911100 90911200 90911300;83;https://ted.europa.eu/bg/notice/-/detail/472413-2026
472436-2026;;Deutschland – Gebäudereinigung – Rahmenvereinbarung: Technische Reinigungsleistungen in gebäudetechnischen Betriebsräumen;Norddeutscher Rundfunk;Hamburg;;2026-08-10T10:00:00.000Z;90911200 90910000;83;https://ted.europa.eu/bg/notice/-/detail/472436-2026
473788-2026;;Deutschland – Reinigungsdienste – Unterhalts- und Grundreinigung bei der Hochschule Esslingen am Standort Göppingen;Vermögen und Bau Baden-Württemberg, Amt Schwäbisch Gmünd;Schwäbisch Gmünd;;2026-08-11T08:30:00.000Z;90910000;83;https://ted.europa.eu/bg/notice/-/detail/473788-2026
474898-2026;;Deutschland – Wohnungs-, Gebäude- und Fensterreinigung – 26E0301 Unterhalts- und Glasreinigung im Hauptjustizgebäude Koblenz;Land Rheinland-Pfalz, vertreten durch das Ministerium der Justiz und für Verbraucherschutz RLP, vertreten durch den Präsidenten des Amts- und Landgericht Koblenz;Koblenz;;2026-09-01T08:00:00.000Z;90911000;83;https://ted.europa.eu/bg/notice/-/detail/474898-2026
475240-2026;;Deutschland – Reinigungsdienste – Rahmenvertrag Haltestellenreinigung Kassel;Kasseler Verkehrs-Gesellschaft AG Das Vergabeverfahren erfolgt durch die Städtische Werke Netz + Service GmbH Eisenacher Str. 12 34123 Kassel;Kassel;;2026-08-12T08:00:00.000Z;90910000;83;https://ted.europa.eu/bg/notice/-/detail/475240-2026
475514-2026;;Deutschland – Gebäudereinigung – UR Sportleistungszentrum_Olympiastützpunkt_Erika-Fisch-Stadion;Landeshauptstadt Hannover - Fachbereich Personal und Organisation;Hannover;;2026-08-12T07:30:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/475514-2026
475876-2026;;Deutschland – Gebäudereinigung – Offenes Verfahren (EU-weit) zur Vergabe von Gebäudereinigungsleistungen (Unterhalts- und Glasreinigungsleistungen) für die FBS/ ZBMD Löbau und einen BImA Handwerkerstützpunkt, Bundesanstalt für Immobilienaufgaben, Direktion Erfurt VOEK 198-26;Bundesanstalt für Immobilienaufgaben;Bonn;;2026-08-31T07:00:00.000Z;90911200 90911300;83;https://ted.europa.eu/bg/notice/-/detail/475876-2026
476970-2026;;Deutschland – Gebäudereinigung – Abschluss Rahmenvertrag Unterhaltsreinigung/Glasreinigung in Bundeswehrliegenschaften am Standort Bad Frankenhausen;Bundeswehr-Dienstleistungszentrum Weißenfels;Weißenfels;;2026-08-12T11:00:00.000Z;90911200 90911300;83;https://ted.europa.eu/bg/notice/-/detail/476970-2026
477401-2026;;Deutschland – Reinigungsdienste – Externe Reinigungsleistungen des rbz steinburg;Regionales Berufsbildungszentrum;Itzehoe;;2026-08-17T21:59:00.000Z;90910000 90911000 90911200 90911300;83;https://ted.europa.eu/bg/notice/-/detail/477401-2026
477661-2026;;Deutschland – Reinigungsdienste – Reinigungsdienstleistungen DG Stralsund;DRV Bund Einkaufsmanagement;Berlin;;2026-08-13T08:00:00.000Z;90910000;83;https://ted.europa.eu/bg/notice/-/detail/477661-2026
477895-2026;;Deutschland – Gebäudereinigung – Reinigung PWC-Anlagen AS Kassel;Die Autobahn GmbH des Bundes - NL Nordwest;Hannover;;2026-08-10T09:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/477895-2026
478022-2026;;Deutschland – Gebäudereinigung – Unterhalts- sowie Glas- und Rahmenreinigung für das FA München, Abteilung IV;Freistaat Bayern vertreten durch das Bayerische Landesamt für Steuern - Zentrale Vergabestelle -;München;;2026-08-21T08:00:00.000Z;90911200 90911300;83;https://ted.europa.eu/bg/notice/-/detail/478022-2026
478291-2026;;Deutschland – Gebäudereinigung – Unterhaltsreinigung für das FA Mittelfranken-Ost, Standort Erlangen;Freistaat Bayern vertreten durch das Bayerische Landesamt für Steuern - Zentrale Vergabestelle -;München;;2026-08-20T08:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/478291-2026
478844-2026;;Deutschland – Gebäudereinigung – Unterhaltsreinigung;Landkreis Stade;Stade;;2026-08-26T21:59:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/478844-2026
479169-2026;;Deutschland – Gebäudereinigung – Objektreinigungen im Stadtteil Neckarau;Stadt Mannheim Fachbereich 25 - Bau- und Immobilienmanagement;Mannheim;;2026-08-11T08:45:00.000Z;90911200 90911300;83;https://ted.europa.eu/bg/notice/-/detail/479169-2026
479179-2026;;Deutschland – Gebäudereinigung – Gebäudereinigungsleistungen für das Förderzentrum der Lebenshilfe im Fichtelgebirge e.V.;Lebenshilfe im Fichtelgebirge e. V.;Marktredwitz;;2026-08-10T08:00:00.000Z;90911200 90911300;83;https://ted.europa.eu/bg/notice/-/detail/479179-2026
479961-2026;;Deutschland – Gebäudereinigung – Baufeinreinigung;Stadibau GmbH Gesellschaft für den Staatsbediensteten Wohnungsbau in Bayern mbH;München;;2026-08-14T10:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/479961-2026
480022-2026;;Deutschland – Reinigung von Schulen – Reinigung Grundschule Thomas Müntzer, Sporthalle Gehren;Landratsamt Ilm-Kreis;Arnstadt;;2026-08-20T11:00:00.000Z;90911300 90919300;83;https://ted.europa.eu/bg/notice/-/detail/480022-2026
480298-2026;;Deutschland – Reinigungs- und Hygienedienste – Unterhaltsreinigung;Max-Planck-Institut für Biologie des Alterns;Köln;;2026-08-17T10:00:00.000Z;90910000;83;https://ted.europa.eu/bg/notice/-/detail/480298-2026
480759-2026;;Deutschland – Gebäudereinigung – Unterhaltsreinigungsarbeiten an verschiedenen Standorten des Landkreises Schwäbisch Hall;Landratsamt Schwäbisch Hall;Schwäbisch Hall;;2026-08-10T08:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/480759-2026
481258-2026;;Deutschland – Wohnungs-, Gebäude- und Fensterreinigung – Reinigungsdienstleistungen der Stadt Ludwigsburg;Stadt Ludwigsburg;Ludwigsburg;;2026-08-10T09:00:00.000Z;90911000 90911200 90911300 90919200 90919300;83;https://ted.europa.eu/bg/notice/-/detail/481258-2026
481461-2026;;Deutschland – Reinigung von Schulen – Reinigung Gym. Goetheschule Haus 1, Internat Ilmenau;Landratsamt Ilm-Kreis;Arnstadt;;2026-08-25T11:00:00.000Z;90911300 90919300;83;https://ted.europa.eu/bg/notice/-/detail/481461-2026
482650-2026;;Deutschland – Reinigungsdienste – Gebäudereinigungsleistungen in den Objekten der medizinischen Einrichtungen des Bezirks Oberpfalz – KU (Anstalt des öffentlichen Rechts) Los 1, Los 2, Los 3 Unterhaltsreinigung und Zusatzleistungen an den Objekten der medbo in Wöllershof, Weiden und Parsberg;medbo - KU;Regensburg;;2026-08-14T08:00:00.000Z;90910000 90911200;83;https://ted.europa.eu/bg/notice/-/detail/482650-2026
482661-2026;;Deutschland – Reinigung von Schulen – Reinigung Grundschule und Sporthalle Ziolkowski, Ilmenau;Landratsamt Ilm-Kreis;Arnstadt;;2026-08-20T11:00:00.000Z;90911300 90919300;83;https://ted.europa.eu/bg/notice/-/detail/482661-2026
482723-2026;;Deutschland – Reinigung von Schulen – Reinigung RS Geschwister Scholl Ilmenau;Landratsamt Ilm-Kreis;Arnstadt;;2026-08-25T11:00:00.000Z;90911300 90919300;83;https://ted.europa.eu/bg/notice/-/detail/482723-2026
482735-2026;;Deutschland – Reinigungsdienste – 25EU/26 Unterhaltsreinigung Berufsbildende Schule Trier - Werk-/Dienstvertrag;Stadt Trier;Trier;;2026-08-18T09:00:00.000Z;90910000;83;https://ted.europa.eu/bg/notice/-/detail/482735-2026
484115-2026;;Deutschland – Fensterreinigung – BLB /Z /NL Aachen/Infrastrukturelle Gebäudedienstleistungen/Glas/Los 2.3_100-26-00148;Bau- und Liegenschaftsbetrieb NRW Zentrale;Düsseldorf;;2026-08-14T09:00:00.000Z;90911300;83;https://ted.europa.eu/bg/notice/-/detail/484115-2026
484195-2026;;Deutschland – Gebäudereinigung – Gebäudereinigung Landkreises Elbe-Elster;Landkreis Elbe-Elster;Herzberg/Elster;;2026-08-06T21:59:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/484195-2026
484927-2026;;Deutschland – Reinigungsdienste – Rahmenvereinbarung über die Reinigung von Dienst- und Schutzkleidung sowie sonstiger Textilien für die Feuerwehr der Stadt Hamm;Stadt Hamm, Bauverwaltungsamt, Zentrales Beschaffungsmanagement;Hamm;;2026-08-17T04:00:00.000Z;90910000;83;https://ted.europa.eu/bg/notice/-/detail/484927-2026
484929-2026;;Deutschland – Wohnungs-, Gebäude- und Fensterreinigung – Glas- und Gebäudereinigung Betriebsbereich östliche Emscher.;Emschergenossenschaft;Essen;;2026-09-15T08:00:00.000Z;90911000 90911200 90911300;83;https://ted.europa.eu/bg/notice/-/detail/484929-2026
485602-2026;;Deutschland – Gebäudereinigung – Rathaus Plauen;Stadt Plauen, Vergabestelle;Plauen;;2026-08-13T08:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/485602-2026
486600-2026;;Deutschland – Gebäudereinigung – BON Gebäudereinigung, Berufliche Oberschule der Stadt Nürnberg - BON 13, Nürnberg;WBG KOMMUNAL GmbH;Nürnberg;;2026-08-18T08:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/486600-2026
486882-2026;;Deutschland – Gebäudereinigung – Jobcenter Kreis Groß-Gerau, Unterhaltsreinigung;Kommunales Vergabezentrum Kreis Groß-Gerau für das Kommunale Jobcenter Groß-Gerau;Groß-Gerau;;2026-09-01T08:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/486882-2026
487443-2026;;Deutschland – Reinigungsdienste – Gebäudereinigung in Objekten der Gemeinde Krailling;Gemeinde Krailling;Krailling;;2026-08-14T08:00:00.000Z;90910000 90911000 90911200 90911300;83;https://ted.europa.eu/bg/notice/-/detail/487443-2026
487781-2026;;Deutschland – Gebäudereinigung – Baufeinreinigungsarbeiten;Staatliches Bauamt München 2;München;;2026-08-17T11:00:00.000Z;90911200 90911300;83;https://ted.europa.eu/bg/notice/-/detail/487781-2026
487904-2026;;Deutschland – Gebäudereinigung – Reinigungsdienstleistungen an diversen Stuttgarter Schulen;Landeshauptstadt Stuttgart, Haupt- und Personalamt, Abt. Allgemeiner Service, Zentraler Einkauf;Stuttgart;;2026-08-14T08:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/487904-2026
488280-2026;;Deutschland – Gebäudereinigung – Offenes Verfahren (EU-weit) zur Vergabe von Gebäudereinigungsleistungen (Unterhalts- und Glasreinigungsleistungen) für zwei Zollliegenschaften in Lübeck, Bundesanstalt für Immobilienaufgaben, Direktion Rostock, VOEK 210-26;Bundesanstalt für Immobilienaufgaben;Bonn;;2026-09-09T07:00:00.000Z;90911200 90911300;83;https://ted.europa.eu/bg/notice/-/detail/488280-2026
488395-2026;;Deutschland – Wohnungs-, Gebäude- und Fensterreinigung – Durchführung der tägl. Unterhaltsreinigung und einer jährl. WC-Grundreinigung (LOS 1), sowie einer jährl. Glasreinigung (LOS 2) an div. Verwaltungsobjekten in FB von 01/2027 - 12/30 + 4x 12 Monate;Wetteraukreis;Friedberg;;2026-08-18T07:00:00.000Z;90911000;83;https://ted.europa.eu/bg/notice/-/detail/488395-2026
488649-2026;;Deutschland – Gebäudereinigung – Gebäudereinigung 2027;Hochschule für Angewandte Wissenschaften Landshut;Landshut;;2026-09-18T10:00:00.000Z;90911200 90911000;83;https://ted.europa.eu/bg/notice/-/detail/488649-2026
489734-2026;;Deutschland – Reinigung von Schulen – Reinigung Dienstgebäude MBK & Staatl. Förderschule Lebach;Ministerium für Bildung und Kultur;Saarbrücken;;2026-08-14T10:00:00.000Z;90911200 90919300;83;https://ted.europa.eu/bg/notice/-/detail/489734-2026
489833-2026;;Deutschland – Gebäudereinigung – Gebäudereinigung Landkreises Elbe-Elster;Landkreis Elbe-Elster;Herzberg/Elster;;2026-08-06T21:59:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/489833-2026
490332-2026;;Deutschland – Gebäudereinigung – Gebäudereinigung der städtischen Gebäude der Stadt Schifferstadt;Stadtverwaltung Schifferstadt;Schifferstadt;;2026-08-31T08:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/490332-2026
490393-2026;;Deutschland – Gebäudereinigung – Ausschreibung Gebäudereinigung - Fraunhofer Institut (IMS);Fraunhofer Gesellschaft zur Förderung der angewandten Forschung e.V.;München;;2026-08-19T08:00:00.000Z;90911200 90910000 90911000 90911300 90919200;83;https://ted.europa.eu/bg/notice/-/detail/490393-2026
491113-2026;;Deutschland – Gebäudereinigung – Grund- und Mittelschule Auf der Schanz;Stadt Ingolstadt;Ingolstadt;;2026-08-18T08:45:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/491113-2026
491333-2026;;Deutschland – Gebäudereinigung – Unterhaltsreinigung der Etagen 5 und 6;Universitätsklinikum Aachen AöR;Aachen;;2026-08-14T06:00:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/491333-2026
491434-2026;;Deutschland – Gebäudereinigung – Kindergarten SZSW, Haus der Jugend und Jugendherberge;Stadt Ingolstadt;Ingolstadt;;2026-08-18T08:15:00.000Z;90911200;83;https://ted.europa.eu/bg/notice/-/detail/491434-2026
